"user_id","rating","movie_id"
1861478,3.00,9074
615368,2.00,9188
131681,4.00,10947
2575254,3.00,11662
417045,2.00,13119
582774,4.00,622
2351402,4.00,2371
313229,4.00,17088
558988,4.00,15532
1363310,5.00,15702
1227638,4.00,798
489333,4.00,3274
397392,4.00,426
1788951,4.00,2122
934265,4.00,2580
782975,4.00,2617
837258,4.00,17314
1564363,3.00,17293
164114,5.00,16872
239706,3.00,15378
1924540,4.00,14940
376212,4.00,8295
73893,5.00,8438
224713,5.00,7642
1995052,2.00,7852
2254708,3.00,10550
2243690,3.00,10747
1806446,4.00,4661
964453,3.00,273
2139750,5.00,14889
56790,3.00,15151
56276,3.00,14216
1689778,3.00,13787
1948780,5.00,15727
818752,3.00,15812
647249,3.00,14755
1262499,4.00,16784
1725226,5.00,2016
291311,3.00,818
1822451,4.00,964
2349392,5.00,889
1179803,4.00,30
1285994,2.00,15764
2338157,2.00,15053
818093,5.00,14574
468303,2.00,10055
2140245,4.00,9528
231489,3.00,8437
1420068,5.00,8636
983937,5.00,16469
1198828,3.00,1792
981315,3.00,4972
601986,2.00,5096
2004327,4.00,13105
1244565,5.00,13129
390215,5.00,13077
2553670,2.00,12476
1326207,5.00,8636
2563008,4.00,8717
1871400,5.00,7843
2637236,5.00,7940
2377145,3.00,13754
286856,3.00,14377
2432917,5.00,17180
1392056,3.00,7635
853459,5.00,6860
1814257,1.00,2470
1732603,3.00,12532
2053478,4.00,10981
78294,4.00,2862
1547800,4.00,14410
557981,4.00,17441
1900956,3.00,16361
2550158,4.00,15345
1390755,4.00,1615
2398236,5.00,406
1554147,3.00,11999
520080,4.00,13493
174054,1.00,11661
638657,3.00,11443
2367747,3.00,886
2403560,3.00,15764
1352887,1.00,9878
803553,5.00,5258
359340,2.00,5391
205447,4.00,4656
1402241,4.00,12052
1159540,2.00,8246
2576553,1.00,6687
803553,4.00,15394
1724923,3.00,17762
1469069,1.00,457
161636,5.00,3151
1607020,3.00,12090
1779860,4.00,4829
657521,1.00,5614
515883,4.00,8764
576219,1.00,8149
741782,4.00,9728
2600810,4.00,14467
1877483,4.00,13845
371123,4.00,15085
2334768,5.00,5467
2487973,3.00,4951
177695,5.00,6166
1753194,2.00,171
2457534,5.00,457
1296163,2.00,1628
494896,4.00,15393
237162,4.00,16377
1083373,5.00,10947
2645291,3.00,13015
1634914,1.00,12047
2536028,3.00,16303
1154807,3.00,17513
2210341,5.00,16872
2445523,2.00,1542
2464081,5.00,2114
489406,5.00,2920
1098932,5.00,6829
1476005,5.00,12244
2598334,5.00,10143
404531,3.00,15975
447875,3.00,1145
750578,3.00,6134
1221162,5.00,14313
999932,4.00,15124
2519299,2.00,15436
2288772,3.00,14538
1779451,3.00,10359
797525,3.00,11495
1437431,5.00,11865
1922729,4.00,10042
474270,5.00,501
243864,4.00,241
1463237,4.00,2000
574476,1.00,12523
2158590,4.00,16760
2057625,3.00,6697
1023351,4.00,8019
1382261,4.00,9458
1503238,3.00,191
2106656,3.00,15107
262486,3.00,10078
1543288,3.00,12244
1192670,5.00,11167
294786,3.00,3541
1620740,3.00,9867
626118,4.00,7127
613464,3.00,7509
1116128,4.00,2743
1691062,4.00,4683
1877426,4.00,14667
2630158,3.00,17355
994466,3.00,11887
2532783,5.00,11084
190482,4.00,10947
2267168,3.00,4996
1392046,5.00,3071
111086,2.00,17621
132058,3.00,6408
1518164,4.00,15033
1393547,5.00,13073
429702,3.00,21
566223,4.00,571
2175555,5.00,2342
700134,1.00,17031
131394,4.00,15471
903246,4.00,4656
2019936,4.00,15070
2233868,5.00,143
1482473,4.00,11064
1434697,4.00,8159
2484973,5.00,8295
2375539,5.00,6760
105595,3.00,11186
1704203,5.00,10359
1314869,3.00,10373
2247122,3.00,14447
828335,3.00,15671
1593029,5.00,13625
1567322,4.00,13636
2637979,3.00,16668
2105602,4.00,4280
1344954,5.00,5085
534546,3.00,1905
1542379,3.00,760
310844,4.00,2372
711425,3.00,17088
1493311,2.00,6833
532874,5.00,5582
2346240,4.00,3954
2040005,3.00,14759
758983,4.00,14691
607567,3.00,13462
2601593,4.00,9236
345186,3.00,9389
1105945,4.00,6886
1845439,4.00,9051
2038701,3.00,8598
867546,5.00,14550
1408570,5.00,17088
1699695,3.00,15205
2537545,4.00,2372
519891,3.00,312
267027,4.00,5862
2163553,5.00,13451
1729454,4.00,13128
2647563,3.00,3689
678168,4.00,9528
1007364,3.00,9469
257490,5.00,8192
146307,3.00,3522
59895,5.00,14382
599079,4.00,4705
1147099,4.00,11904
220998,3.00,13195
523241,4.00,5085
1463040,5.00,5104
970756,3.00,4508
1491954,1.00,17387
2159994,3.00,2782
145437,4.00,3893
2221561,5.00,6972
1839934,3.00,13007
1016232,4.00,13050
2544463,5.00,13129
330626,5.00,17031
2207644,3.00,2338
1981151,4.00,30
1638061,4.00,15055
232877,3.00,8976
1712417,5.00,2290
1856669,3.00,1832
2065445,1.00,16999
665387,5.00,16552
2532100,3.00,14091
2449787,4.00,3860
150934,5.00,3713
2041525,5.00,5787
2211057,2.00,4171
2584230,4.00,6060
1239458,4.00,3368
720744,5.00,8531
2033881,4.00,9625
2519325,4.00,9728
2571555,4.00,7032
876370,4.00,5421
2534507,3.00,5695
2084375,4.00,4656
1343091,4.00,14963
2552459,4.00,13383
590263,4.00,7716
1875874,4.00,7624
493924,4.00,8232
1426741,5.00,17339
1076678,4.00,17627
2492198,3.00,16922
1769793,5.00,15902
247234,3.00,3082
1116065,1.00,2702
2093374,3.00,1102
378913,1.00,2171
1652205,2.00,10550
794805,4.00,12343
430284,4.00,12317
2270699,4.00,17339
2029153,2.00,16169
1605937,1.00,8261
183521,4.00,2734
1880751,4.00,1314
497877,4.00,1176
2049454,4.00,16025
1314217,4.00,13930
2367188,5.00,14712
1057056,4.00,12501
1180482,2.00,12501
1398500,2.00,11182
1665080,4.00,11663
1942739,3.00,5421
1213399,5.00,8644
1515275,5.00,7613
1687570,5.00,9144
984916,5.00,10170
134930,5.00,12293
99695,5.00,4364
1703994,3.00,4697
2633083,3.00,6475
715878,4.00,3703
2214163,1.00,12355
741891,4.00,13035
1670121,4.00,13402
1173657,2.00,12292
1181480,4.00,12447
2183304,4.00,12661
1530021,5.00,11064
1354825,4.00,1138
2502834,4.00,2332
2472640,4.00,15949
839859,3.00,17031
243839,3.00,14410
203441,4.00,6366
2088282,2.00,3828
534515,5.00,2395
762369,4.00,3058
1727192,5.00,12792
1697063,3.00,17612
1643307,4.00,17149
1781467,4.00,7600
1188632,5.00,9528
2239209,1.00,9188
2518222,3.00,3900
952109,5.00,3624
720833,4.00,5327
577337,5.00,13524
1333264,3.00,11149
1619179,4.00,11781
2012052,4.00,9256
1277457,4.00,2000
2551418,4.00,275
2141356,3.00,15151
1520166,1.00,16757
558900,5.00,12911
1622492,3.00,13302
268567,5.00,9628
992181,5.00,9205
2474003,4.00,5199
651000,5.00,5055
666480,5.00,4698
1776697,4.00,4870
512672,4.00,4740
327979,4.00,4996
550777,2.00,12497
2035994,3.00,12300
2305016,5.00,2601
815275,3.00,17305
1481708,2.00,14545
2584230,3.00,10168
1637126,4.00,6886
86275,4.00,4841
698478,4.00,12860
2371189,3.00,14215
2168437,5.00,14525
2468560,5.00,15844
453869,3.00,5814
1333954,3.00,1027
75976,4.00,8039
357481,5.00,9049
2397231,4.00,10371
1336345,5.00,3046
491331,3.00,17593
762430,5.00,3624
2166264,4.00,7233
1025618,4.00,14702
2548965,4.00,11398
330058,4.00,10734
612641,4.00,13451
2452079,5.00,13442
402325,5.00,12343
2156641,5.00,14483
1378512,2.00,9481
1077871,4.00,9049
1550976,4.00,7763
1931611,5.00,16063
2632429,3.00,1180
1011888,4.00,13302
1853431,3.00,10458
1412559,4.00,5983
1410385,2.00,8928
639559,5.00,10112
1435620,4.00,17154
2152576,3.00,3182
2012438,2.00,2435
1939552,1.00,12074
1373130,3.00,13391
1870288,5.00,16075
629389,4.00,14158
355435,4.00,5571
2470159,5.00,1202
1135847,4.00,3437
1366002,4.00,1220
2584544,4.00,16082
1386974,4.00,14691
23713,4.00,10664
2602360,4.00,5515
2434720,4.00,5472
1474408,3.00,3648
1964725,3.00,17324
907388,3.00,15529
1235099,4.00,2662
1473475,3.00,607
663830,5.00,13356
1215385,4.00,11442
1693658,4.00,11277
745604,5.00,11056
544273,4.00,12155
2599620,4.00,7219
421392,4.00,8393
1331664,2.00,9156
503051,5.00,9654
538677,4.00,12785
2092076,2.00,6283
13168,5.00,15307
745235,3.00,15757
1477732,5.00,883
1961236,4.00,359
431115,4.00,9348
1001371,4.00,11022
1613679,4.00,14660
2618990,3.00,13695
646231,3.00,7989
1635220,5.00,16357
1265172,5.00,3954
1280717,4.00,4862
56590,4.00,5939
2569729,4.00,1595
202407,1.00,10358
66568,1.00,11907
1327846,3.00,6329
2516265,5.00,5571
88568,4.00,9645
1403894,4.00,9415
928858,4.00,9617
146028,3.00,6972
557068,4.00,5704
1977609,3.00,6287
905083,4.00,13050
394895,3.00,14541
1126848,3.00,15345
1487713,4.00,406
331341,3.00,11919
2156731,5.00,14702
1460343,3.00,17627
1719966,4.00,3098
1651276,3.00,8334
2135176,4.00,3905
695144,4.00,13471
629120,5.00,13214
1798758,3.00,9614
988155,2.00,9785
1767361,4.00,7127
1470387,4.00,14644
1916113,2.00,15471
1559883,4.00,571
1183357,3.00,5862
1601685,3.00,6445
555743,4.00,11754
1024132,2.00,12338
1823129,3.00,11152
2123058,3.00,6428
452638,5.00,3954
97613,4.00,14187
1728133,5.00,16731
2231960,3.00,6829
925532,4.00,1974
94185,3.00,1307
582315,5.00,2332
2189262,3.00,17027
1733594,5.00,16147
432969,3.00,14454
2479606,1.00,12121
2235246,4.00,4271
2018137,3.00,10168
875632,3.00,14476
725468,4.00,13705
2372456,3.00,9673
2536012,3.00,8928
2102621,4.00,13217
2558919,2.00,12582
672919,5.00,3446
2465503,3.00,12785
2045949,3.00,12470
2130888,4.00,10438
960725,3.00,1861
1749986,4.00,16587
1119261,4.00,5317
543940,2.00,4801
2489994,3.00,5345
1394988,3.00,5423
1843607,5.00,12785
1120077,3.00,8636
136381,2.00,348
1990316,5.00,1032
641660,3.00,15257
2044123,5.00,15844
973407,2.00,15764
704631,5.00,10027
2434172,4.00,5071
585901,4.00,11165
1917577,5.00,886
2228610,4.00,5224
1131123,5.00,13098
31354,3.00,12600
1268946,1.00,6769
246103,5.00,7234
1287490,4.00,4078
1096082,5.00,15700
2468325,5.00,789
1847516,3.00,8743
1523159,3.00,12546
2059738,3.00,5345
2512235,3.00,5296
1775231,4.00,5922
377539,2.00,15952
1120566,4.00,14664
627660,4.00,1144
961262,5.00,798
818559,3.00,4356
1501337,3.00,12365
1203374,5.00,15702
351686,4.00,4302
1068809,3.00,8254
2337212,5.00,8387
459516,3.00,6868
683218,1.00,4080
338723,4.00,5430
712122,5.00,798
1468868,5.00,1865
2164772,2.00,15712
876546,4.00,16605
1920565,2.00,13865
484283,1.00,12911
1849043,4.00,13216
2356845,2.00,13271
1601685,3.00,12047
410544,2.00,12470
387418,2.00,1682
1025091,5.00,1110
263291,1.00,2470
1267355,5.00,8857
1001129,3.00,6556
309113,4.00,16384
2184398,3.00,15919
8757,4.00,17180
314083,3.00,16491
574020,3.00,10168
669035,3.00,9294
761476,4.00,12355
1826216,3.00,1798
1176644,5.00,6428
2293172,4.00,6223
1091835,4.00,5991
1922689,2.00,6475
1346432,5.00,6350
809759,3.00,4157
2215021,3.00,5250
931664,3.00,4660
2232079,3.00,12500
1218392,4.00,13493
524376,4.00,11612
2599431,4.00,16438
1228200,4.00,17154
438943,4.00,17339
270748,3.00,14198
109033,5.00,14410
376585,4.00,16128
1803509,4.00,15124
710621,2.00,15107
415741,5.00,14890
1669692,4.00,9073
2599021,4.00,10168
1785214,5.00,10080
2010641,5.00,7696
1072466,3.00,8483
649797,5.00,1744
1708281,5.00,2430
2324534,4.00,2717
1647446,4.00,3427
674866,3.00,1260
389814,4.00,191
2456877,5.00,257
1822231,4.00,9051
731962,4.00,16491
1095030,3.00,5496
1103906,2.00,6347
583788,3.00,10358
1903207,3.00,1798
1752099,4.00,5561
1395014,5.00,5054
262112,4.00,13255
577131,3.00,12220
679222,5.00,10935
493637,3.00,2809
2181088,4.00,17424
6062,4.00,12582
135879,4.00,12343
1405180,4.00,16948
2557336,4.00,8051
742508,3.00,2178
1260605,2.00,3379
516276,4.00,2153
1299035,5.00,7745
1902035,5.00,7937
821329,5.00,6860
2611479,2.00,13056
640402,4.00,12911
2070937,1.00,16912
301321,4.00,14999
1822598,3.00,5071
2343108,5.00,6235
1812273,4.00,6556
833995,4.00,12999
227131,3.00,5882
1114321,3.00,5433
580435,3.00,14264
1000867,4.00,13195
1120476,4.00,9717
1232103,3.00,7971
806691,4.00,5035
1278411,4.00,4216
2641406,3.00,4432
2296027,5.00,3638
49146,5.00,12056
2316281,4.00,11166
1400357,2.00,2443
2482769,4.00,2532
1220079,4.00,426
1438285,5.00,1615
1087055,3.00,17157
2078013,3.00,17221
994153,1.00,16366
2522047,5.00,15378
517159,2.00,7828
2567124,1.00,9048
2341817,1.00,10123
2134425,4.00,9988
1348561,4.00,6196
2053049,3.00,11490
2296095,4.00,11980
2318213,4.00,6205
1564015,4.00,6050
432915,3.00,5345
751806,4.00,9254
1869725,3.00,7590
1119128,3.00,5121
153281,5.00,4145
2273100,4.00,4545
1276625,4.00,4745
1122364,3.00,10835
1610435,3.00,11347
2225956,4.00,6615
1768212,4.00,273
2008480,3.00,2391
554063,5.00,8016
809171,3.00,8277
754162,4.00,17135
2466935,2.00,15151
866264,3.00,17346
820447,5.00,2743
1107406,4.00,13593
2085726,5.00,8977
106933,4.00,14538
2363081,3.00,3427
341833,3.00,4775
697825,3.00,8782
2189453,4.00,9578
2388205,5.00,6974
1648864,3.00,14698
808220,3.00,14725
1152842,4.00,17189
206600,4.00,16377
2223630,2.00,16113
317355,5.00,7057
433906,4.00,6816
1176909,4.00,9929
2044595,3.00,8014
2512558,2.00,2495
1184241,4.00,1625
1972743,4.00,1234
1099895,4.00,4269
1586440,3.00,16954
1564597,4.00,16236
1533381,2.00,1406
101062,4.00,2199
1674407,3.00,4393
2359778,3.00,14873
1370443,3.00,4247
2537398,4.00,5991
1670081,3.00,2612
33373,5.00,11064
1202130,3.00,13144
1347523,4.00,6972
426460,5.00,7233
1540360,3.00,10230
981177,5.00,17308
1306494,1.00,10550
1237583,4.00,6037
1684223,2.00,5612
653762,3.00,7643
828349,5.00,7984
1965349,4.00,8301
1237096,3.00,6760
2572569,3.00,6042
1473980,4.00,17690
1572525,5.00,16954
1351661,2.00,3106
2262854,1.00,2192
341468,1.00,1319
1495877,4.00,14909
1717501,5.00,16176
2302601,3.00,11544
1941013,4.00,10225
213282,5.00,15532
180368,4.00,629
1561262,3.00,6445
2442263,5.00,12870
1934802,3.00,13412
15170,4.00,12494
2365400,4.00,12244
181751,4.00,10561
1107187,5.00,10764
794227,5.00,1050
83858,5.00,658
770160,1.00,1983
897732,3.00,7780
741745,1.00,7627
2155221,2.00,7331
2371105,4.00,7513
477869,3.00,8846
1362965,4.00,8699
2063009,3.00,15549
555069,3.00,15858
2300232,2.00,14898
1168256,4.00,16742
161704,4.00,3756
337915,4.00,7910
1371034,4.00,7767
2447982,2.00,12238
1641072,2.00,12953
2086957,4.00,11182
220259,3.00,5732
1389446,3.00,2395
973761,2.00,17149
704962,3.00,14364
1134203,5.00,9882
2230735,4.00,10550
2490794,4.00,16931
1497636,4.00,13614
710691,5.00,2174
285092,3.00,5788
1053731,3.00,6664
2516717,3.00,8325
1160463,5.00,8687
1592877,4.00,8687
1610929,2.00,10239
1352256,3.00,14315
1440657,5.00,14781
1170498,1.00,17710
1165322,5.00,9188
2269734,5.00,8447
2112141,5.00,4490
1305173,3.00,3148
1974838,3.00,2862
1930389,3.00,2163
1612252,3.00,17449
1424751,3.00,16922
2210909,5.00,13593
2227983,3.00,17295
661192,4.00,14928
2649257,4.00,2580
1773744,2.00,12071
1181880,2.00,12174
777750,3.00,11209
979436,4.00,11702
1883721,3.00,5472
2616306,3.00,3960
1369962,3.00,9014
1322839,5.00,10061
401304,4.00,10168
302709,5.00,9442
1065062,3.00,14738
727500,5.00,12186
1190829,4.00,12338
1480907,3.00,12940
2598334,5.00,12874
2079888,2.00,13342
2528907,3.00,11433
396158,4.00,3605
886158,4.00,5367
2258417,5.00,5628
2355625,1.00,17113
2494903,4.00,2376
504620,5.00,4432
149316,4.00,10734
1283886,3.00,13580
1245471,5.00,16991
2311023,4.00,2252
607849,4.00,11152
1363134,3.00,10809
1961585,5.00,15233
2274591,4.00,14476
2105883,5.00,331
1791561,1.00,12084
2456576,2.00,13050
950358,4.00,5401
894055,3.00,14203
17914,4.00,13280
2040853,5.00,7989
146559,5.00,9389
1793847,1.00,3151
57648,4.00,2001
2297386,2.00,817
802467,2.00,16765
799442,5.00,17764
1800701,4.00,15724
2259483,2.00,13555
1471541,3.00,13433
1329454,5.00,10889
1707365,4.00,9598
628582,3.00,8903
212794,4.00,3773
209200,3.00,13457
454553,5.00,12913
475881,4.00,14203
510161,2.00,14313
1100978,3.00,14047
957387,1.00,17361
1235489,4.00,17762
2261239,4.00,3151
1085236,2.00,2780
2484300,4.00,11781
2571687,3.00,12694
489354,3.00,3079
1624471,2.00,1917
2416418,4.00,17622
2583140,2.00,13748
1759827,3.00,16687
1601449,5.00,10299
461110,4.00,12493
2624480,5.00,5571
1054392,4.00,4906
2091523,3.00,5206
530400,2.00,4996
2098983,4.00,3736
922804,4.00,14358
776187,3.00,14403
421871,4.00,6205
1517396,4.00,3333
1038252,4.00,406
1285322,3.00,2095
1277665,4.00,2660
416543,4.00,3864
1834208,4.00,5802
936760,1.00,6404
1459247,3.00,6287
540322,5.00,6287
588260,4.00,16793
2408694,5.00,17324
967929,3.00,15361
255278,4.00,11882
793087,4.00,10358
728266,4.00,10433
1804114,4.00,7356
321974,4.00,7233
2428294,4.00,9243
110089,5.00,14254
2565418,5.00,14601
1791182,4.00,5549
1480900,3.00,5587
476689,5.00,12301
2638107,2.00,10620
1961619,4.00,15988
1651874,5.00,1145
1780951,4.00,9156
2639960,3.00,7324
1702408,2.00,2916
968026,3.00,17513
2100306,3.00,6060
1742749,4.00,1482
1057056,3.00,11192
319237,2.00,16272
641013,5.00,17436
1255214,4.00,15691
1763632,5.00,788
2434253,2.00,2851
1293036,5.00,6287
2515047,5.00,4594
1117938,4.00,8826
997358,3.00,6833
699058,4.00,10947
883813,4.00,12732
2606108,3.00,5226
260023,3.00,3563
2575532,3.00,2395
656104,4.00,17149
2013040,2.00,6859
2289733,3.00,8313
107840,3.00,7383
1510320,3.00,9645
566197,2.00,9525
483574,4.00,2192
2173152,5.00,3423
600776,5.00,686
1282499,3.00,5181
113262,4.00,5561
765292,2.00,4262
2060683,3.00,4355
1910089,4.00,6037
1569048,3.00,13050
1949855,5.00,12792
2243611,5.00,11356
1582790,5.00,10730
1012249,4.00,11064
306350,4.00,15568
1082325,4.00,14065
577793,4.00,16954
2110321,4.00,13582
2238070,4.00,16016
838625,2.00,9509
2481504,3.00,1174
2156896,3.00,12293
436847,5.00,10429
810000,4.00,13074
1952352,3.00,10928
1444028,4.00,11696
1516097,5.00,6117
2374593,4.00,16006
2123489,4.00,1148
1068441,3.00,1145
2379644,5.00,1110
540580,4.00,2290
259271,5.00,3418
979801,4.00,6099
1182454,3.00,9689
421901,3.00,8671
1244763,5.00,7430
723144,3.00,9859
933519,4.00,12778
717338,4.00,15968
2461472,2.00,15919
1879485,4.00,14718
101914,5.00,13847
1556031,4.00,17002
748513,4.00,16128
1638965,4.00,17526
999012,4.00,17709
2189886,4.00,7234
369036,4.00,3138
964941,1.00,1267
1063663,3.00,2922
462344,4.00,4995
2145716,1.00,11850
1171959,5.00,12054
2062122,2.00,11182
2313162,3.00,11199
1348346,5.00,3282
402413,4.00,6223
2198744,5.00,16242
2632207,5.00,16265
1510655,5.00,7833
1468503,4.00,1470
1253532,4.00,1428
1522922,5.00,2505
233061,3.00,197
610071,5.00,1865
1624131,3.00,16604
921973,4.00,17215
831920,3.00,15114
2171342,4.00,11279
592158,2.00,11171
1945693,5.00,13359
2043302,4.00,12232
731314,5.00,4123
2633064,4.00,6464
1295471,4.00,8915
1582119,5.00,8782
514415,4.00,9950
1434877,1.00,8877
2359778,4.00,10808
1388542,3.00,10505
760615,3.00,10337
185193,3.00,798
1544147,5.00,1073
102442,4.00,241
2032698,3.00,1299
2518730,1.00,15124
49051,4.00,16139
1996418,2.00,15887
1841567,1.00,15712
2635782,5.00,14590
382609,5.00,14302
1507078,5.00,4951
1772667,4.00,5991
1670756,4.00,1264
1544899,4.00,2938
802411,4.00,7511
1450582,5.00,17533
2054388,4.00,16128
1885118,2.00,15764
1126703,3.00,16760
811704,5.00,15385
63917,4.00,14538
1273206,1.00,2000
1769834,2.00,443
1185907,3.00,886
131683,4.00,6528
939122,5.00,3638
1225596,3.00,4590
1057555,4.00,5762
1073788,2.00,10428
1668849,4.00,11234
958634,3.00,12084
1257590,5.00,13413
1827796,3.00,9340
609446,4.00,9426
886036,3.00,8313
2035931,4.00,9761
1926827,2.00,7399
612340,3.00,7281
2005663,4.00,8384
1069028,4.00,4545
1548970,3.00,4402
551208,1.00,4237
2284041,3.00,14977
1695809,4.00,14889
1932492,3.00,15774
964322,3.00,896
2017963,3.00,12115
641031,4.00,12034
660962,2.00,11750
728051,4.00,10730
2203425,3.00,10446
96792,4.00,10984
2579277,4.00,14259
1071403,3.00,14397
2383101,5.00,17328
962626,5.00,15307
373186,4.00,15205
1729693,3.00,15424
851331,2.00,15646
221104,2.00,8966
191576,5.00,9051
690135,3.00,7635
2551960,4.00,4171
850983,4.00,4476
454612,3.00,4387
2499363,5.00,5538
1445653,4.00,3938
153606,4.00,758
1772538,2.00,2675
2189434,4.00,483
539743,3.00,312
713931,5.00,357
1717039,3.00,571
2072591,3.00,1145
864172,3.00,8883
2023357,2.00,10996
830762,5.00,10808
1449241,4.00,12493
1644342,3.00,11209
978637,3.00,15471
2293402,3.00,14355
287431,3.00,15975
790691,3.00,3938
1213939,3.00,5751
697045,3.00,4698
505039,3.00,4266
2348428,4.00,4876
663654,3.00,10830
2403881,4.00,13007
13183,3.00,3320
1448212,3.00,9031
1533346,3.00,6960
1603733,4.00,6747
2050546,3.00,7336
2608151,4.00,241
431084,4.00,191
1552776,3.00,886
1187026,4.00,829
1033393,1.00,15764
2573007,1.00,15733
2532654,4.00,15124
897301,5.00,15107
451701,4.00,16406
1525786,4.00,5360
1331957,4.00,3682
1375578,3.00,11209
1402583,5.00,1708
1984022,4.00,4695
1654464,4.00,9628
6080,5.00,12764
1191455,4.00,11837
982819,4.00,6355
1949010,4.00,14869
1267754,3.00,7397
1920310,2.00,8630
2548003,5.00,7984
2241915,4.00,3917
1284007,4.00,5181
775449,5.00,1144
609005,3.00,2465
2046091,5.00,11032
695333,2.00,15953
626531,4.00,17175
1277525,3.00,10729
2145856,4.00,12672
1452127,5.00,12701
1690265,3.00,4330
1740380,4.00,5139
1974971,4.00,12047
2472691,3.00,11446
425626,2.00,12662
964320,4.00,13050
313419,5.00,12338
38859,4.00,4883
396567,5.00,2660
2288038,5.00,17324
1401726,5.00,17649
2277193,5.00,12976
1235388,2.00,3106
897407,3.00,2809
192821,4.00,1865
188630,2.00,1399
1649003,4.00,16222
1692400,3.00,16596
77153,5.00,17424
2629300,4.00,13651
657521,5.00,9254
18643,4.00,9759
254658,1.00,9939
1052539,1.00,6350
1466194,3.00,5937
1697375,3.00,5522
1287939,4.00,12690
435094,4.00,13087
2628439,4.00,2430
207179,4.00,17154
350957,4.00,17169
1508248,3.00,16380
2167403,4.00,16377
166460,5.00,14240
1041553,5.00,2452
738430,4.00,1642
2415419,5.00,1650
75226,5.00,10042
2475586,4.00,7885
979587,1.00,6989
1625876,3.00,13391
1054433,1.00,13359
1928630,4.00,11478
1601133,4.00,4977
1420468,4.00,3938
1917946,1.00,7879
1156670,4.00,7683
2238860,5.00,8428
2078738,4.00,12473
996064,5.00,14240
2428438,5.00,14691
1875506,2.00,9170
995559,4.00,10123
540030,4.00,4306
1916555,5.00,5075
8138,5.00,2551
1523793,3.00,985
2479359,4.00,14531
202407,4.00,14407
126998,4.00,17237
2560582,4.00,13648
493807,3.00,15815
1737991,4.00,14852
702585,3.00,14983
2632380,4.00,9111
1851111,5.00,6971
704058,4.00,9189
41376,4.00,16452
1127496,5.00,13614
1808201,5.00,6029
1880915,2.00,1754
776527,1.00,3015
2552186,3.00,17580
390543,2.00,15107
1315051,4.00,15062
320382,2.00,14410
1582151,4.00,14149
1907323,5.00,16265
595641,4.00,191
1728302,4.00,83
444190,5.00,1470
989431,3.00,13154
1473738,4.00,12184
2503070,5.00,10947
49144,4.00,7040
1554414,1.00,5939
2243788,3.00,5695
2126810,5.00,4506
2589137,2.00,4745
397127,4.00,11182
1362720,4.00,13302
934589,3.00,12966
2392538,4.00,14593
746881,5.00,8467
605196,5.00,9557
